SRC_POLICE_PRECINCT,lat,lon,hr
060,40.573708,-73.99072,00
077,40.679585,-73.96507,21
078,40.68474,-73.97795,08
081,40.680145,-73.918564,11
060,40.57944,-73.979614,13
120,40.61906,-74.10629,19
005,40.715584,-74.00304,10
018,40.77146,-73.994354,17
060,40.576317,-73.96852,12
069,40.64581,-73.90126,15
084,40.69212,-73.98435,12
088,40.689697,-73.97511,14
112,40.71976,-73.84369,16
017,40.74768,-73.97498,19
032,40.81625,-73.94191,12
034,40.862488,-73.92232,01
069,40.64797,-73.90398,00
077,40.668507,-73.92561,14
078,40.669147,-73.98973,20
120,40.622078,-74.08307,06
001,40.706314,-74.007904,13
023,40.79507,-73.93919,09
042,40.839767,-73.905396,16
079,40.68723,-73.941795,18
088,40.684475,-73.97407,18
014,40.746475,-73.9839,11
023,40.787582,-73.944664,20
025,40.804375,-73.93742,10
041,40.82458,-73.89296,16
049,40.870552,-73.86714,12
077,40.674904,-73.94447,15
088,40.68993,-73.98148,14
018,40.76713,-73.99373,22
034,40.848118,-73.93089,07
041,40.807106,-73.88646,03
042,40.83315,-73.8871,05
060,40.575512,-73.98241,16
071,40.662533,-73.94792,06
094,40.721733,-73.95806,19
005,40.72163,-73.99734,16
017,40.748783,-73.979454,21
018,40.75999,-73.991516,23
032,40.81094,-73.94318,17
033,40.84603,-73.93034,20
048,40.846004,-73.883965,18
049,40.854458,-73.86612,15
078,40.68297,-73.97667,22
084,40.693146,-73.99509,06
112,40.726902,-73.83239,10
025,40.80072,-73.93668,11
034,40.869843,-73.91588,09
071,40.663284,-73.96096,15
077,40.67066,-73.957985,12
081,40.684032,-73.91742,15
088,40.698544,-73.96236,17
094,40.714138,-73.95163,10
005,40.721447,-73.997406,19
032,40.815403,-73.93992,17
069,40.64048,-73.91751,12
088,40.696213,-73.97528,12
120,40.632236,-74.120445,13
033,40.842045,-73.938965,00
042,40.82636,-73.89884,16
048,40.842857,-73.87859,15
070,40.640312,-73.95915,13
001,40.711033,-74.01454,11
013,40.736885,-73.978546,22
018,40.761093,-73.98327,14
023,40.7861,-73.93967,11
048,40.842163,-73.88902,07
049,40.858025,-73.8604,13
060,40.57403,-73.97675,20
079,40.682835,-73.94092,13
034,40.850693,-73.92748,22
042,40.83534,-73.90464,18
046,40.850475,-73.915436,21
112,40.71478,-73.842834,12
120,40.645473,-74.09287,18
013,40.743324,-73.984085,01
041,40.812218,-73.899254,00
081,40.681236,-73.928734,11
120,40.615204,-74.084656,11
014,40.756035,-73.98695,08
049,40.856865,-73.85815,02
060,40.578,-73.99372,17
069,40.639828,-73.91811,13
070,40.64196,-73.95708,20
071,40.655632,-73.95987,14
079,40.6884,-73.95118,09
094,40.71594,-73.94462,13
005,40.716156,-73.99724,12
014,40.75117,-73.98513,00
018,40.762962,-73.97188,10
023,40.79486,-73.94649,22
025,40.79822,-73.94066,15
078,40.664436,-73.98033,20
120,40.639782,-74.08806,14
023,40.789474,-73.9418,08
071,40.667015,-73.9313,08
120,40.643673,-74.07865,14
001,40.70623,-74.00317,17
025,40.81417,-73.93431,18
049,40.87126,-73.84992,11
069,40.641945,-73.916626,11
071,40.656635,-73.950195,11
079,40.678318,-73.94693,06
084,40.68755,-73.98847,10
112,40.726814,-73.83846,00
001,40.71687,-74.004036,08
014,40.757915,-73.99145,19
032,40.81234,-73.94455,14
046,40.85814,-73.895744,08
070,40.633995,-73.94778,13
077,40.6727,-73.93635,17
078,40.682735,-73.972244,10
088,40.69832,-73.962265,03
042,40.83668,-73.88894,06
046,40.85537,-73.90473,21
060,40.57754,-73.99789,19
063,40.6224,-73.936646,16
084,40.690895,-73.99406,10
094,40.724133,-73.94522,22
046,40.845177,-73.91417,00
050,40.897144,-73.88029,22
069,40.64025,-73.89287,17
005,40.71551,-73.99395,11
018,40.766624,-73.98478,04
023,40.790276,-73.9396,10
034,40.86369,-73.91707,01
049,40.85681,-73.86013,07
069,40.63101,-73.88773,20
071,40.66012,-73.95058,02
112,40.7179,-73.83202,17
001,40.723747,-74.00612,18
013,40.73555,-73.979355,20
042,40.832737,-73.90504,07
060,40.58327,-73.96006,16
081,40.677418,-73.91733,08
120,40.619698,-74.10771,19
017,40.744442,-73.979065,17
013,40.73629,-73.981094,10
017,40.749794,-73.974205,21
023,40.796074,-73.94349,14
060,40.583176,-73.96224,06
063,40.618137,-73.935745,21
079,40.69479,-73.954315,13
005,40.718018,-73.99996,01
046,40.84519,-73.9112,14
048,40.86038,-73.88889,16
049,0.0,0.0,22
050,40.90639,-73.90422,19
071,40.663807,-73.93806,15
081,40.687435,-73.92698,21
120,40.612217,-74.08341,19
023,40.79965,-73.945114,02
042,40.83394,-73.9087,21
063,40.61879,-73.929596,07
071,40.65488,-73.96189,12
094,40.72661,-73.954216,12
001,40.725674,-74.00578,01
014,40.74518,-73.982735,09
041,40.81614,-73.894875,19
042,40.830055,-73.88641,17
046,40.846096,-73.91919,18
069,40.639866,-73.87788,18
120,40.625294,-74.07923,23
050,40.881683,-73.90924,17
077,40.67794,-73.96567,12
088,40.681118,-73.96443,15
112,40.716705,-73.85879,19
001,40.721966,-74.00824,23
017,40.74788,-73.97543,00
042,40.843994,-73.89752,16
084,40.69365,-73.98333,14
001,40.707977,-74.00801,06
025,40.799297,-73.94113,17
046,40.85429,-73.90027,00
081,40.68656,-73.921425,23
088,40.68978,-73.98139,13
120,40.643154,-74.09958,12
005,40.71683,-73.99682,23
023,40.78588,-73.94884,19
025,40.797676,-73.93729,08
048,40.85713,-73.8808,18
049,40.863224,-73.84175,20
050,40.91174,-73.90278,01
069,40.648975,-73.904686,11
081,40.69257,-73.93994,17
084,40.68777,-73.98701,01
013,40.74044,-73.9946,13
014,40.748203,-73.989876,15
018,40.762733,-73.9734,12
042,40.836475,-73.88512,17
048,40.841877,-73.8888,04
063,40.617924,-73.93174,08
071,40.65994,-73.95347,19
079,40.68029,-73.94774,23
081,40.68925,-73.92165,16
048,40.84514,-73.890564,15
049,40.847897,-73.844894,02
060,40.58038,-73.967606,20
071,40.660233,-73.93712,15
078,40.683514,-73.97596,15
046,40.84519,-73.9112,01
081,40.692772,-73.93262,22
120,40.62939,-74.11948,13
001,40.717278,-74.00672,09
005,40.717594,-73.99634,10
013,40.74211,-73.9892,10
041,40.812813,-73.895935,19
046,40.848606,-73.91397,16
050,40.905132,-73.901596,17
025,40.809494,-73.935814,22
048,40.84708,-73.8867,00
070,40.62677,-73.946884,13
078,40.67864,-73.97352,13
079,40.685436,-73.944336,21
081,40.687077,-73.92355,14
088,40.68529,-73.976204,18
001,40.718628,-74.00255,09
005,40.72278,-73.99596,16
017,40.743782,-73.97352,15
041,40.816433,-73.89864,06
071,40.661514,-73.95173,14
025,40.809334,-73.93939,16
034,40.859257,-73.93417,21
042,0.0,0.0,15
046,40.855667,-73.89968,20
050,40.8788,-73.91977,17
069,40.63947,-73.902756,16
077,40.66989,-73.93381,17
112,40.726532,-73.86584,20
013,40.734882,-73.98812,20
070,40.613163,-73.95719,20
078,40.664604,-73.97685,15
079,40.68986,-73.95147,02
081,40.686966,-73.91801,22
084,40.700836,-73.99495,21
094,40.72404,-73.93606,19
120,40.634697,-74.106544,15
001,40.7067,-74.01605,23
014,40.753475,-73.99254,16
042,40.822807,-73.90353,20
060,40.57839,-73.98182,07
070,40.634026,-73.95023,17
077,40.67066,-73.957985,19
017,40.750603,-73.974045,11
048,40.844177,-73.89744,09
050,40.88477,-73.90403,14
063,40.608345,-73.90923,13
069,40.63889,-73.91204,06
073,40.668007,-73.91031,23
025,40.80238,-73.93393,13
042,40.837654,-73.89997,20
046,40.849266,-73.90616,00
063,40.624886,-73.94651,15
079,40.688774,-73.9479,18
005,40.709522,-74.00167,17
017,0.0,0.0,18
034,40.855556,-73.92918,18
071,40.659725,-73.95681,09
077,40.676598,-73.93039,12
078,40.673504,-73.995224,19
084,40.70452,-73.98658,01
088,40.69687,-73.96472,11
112,40.71944,-73.84526,17
018,40.762966,-73.973976,14
041,40.82098,-73.89388,19
045,40.853245,-73.83529,22
049,40.858738,-73.867584,15
120,40.604397,-74.069,02
001,40.7204,-74.00545,14
025,40.805058,-73.93904,19
034,40.848118,-73.93089,01
046,40.84942,-73.91113,12
078,40.672077,-73.98183,14
042,40.822224,-73.90113,14
081,40.678852,-73.92154,15
013,40.743317,-73.99381,20
018,40.762913,-73.96981,22
023,40.79167,-73.95093,13
063,40.591755,-73.9083,13
070,40.650208,-73.959984,13
071,40.656864,-73.95407,17
077,40.67221,-73.92802,16
078,40.68085,-73.97112,19
081,40.681297,-73.93472,00
112,40.738194,-73.8492,10
120,40.63196,-74.1228,11
005,40.723648,-73.99103,12
041,40.812916,-73.88122,15
049,40.861744,-73.86664,17
050,40.88425,-73.900635,17
060,40.5861,-73.97128,21
063,40.630627,-73.926186,15
069,40.642036,-73.88427,09
071,40.660496,-73.9398,07
013,40.73817,-73.97761,11
014,40.746536,-73.985954,14
018,40.760494,-73.98962,08
041,40.81328,-73.89749,00
063,40.639053,-73.9213,07
078,40.6669,-73.98682,11
079,40.692764,-73.94579,13
017,40.745728,-73.97813,15
034,40.848118,-73.93089,19
041,40.824135,-73.89296,18
060,40.578938,-73.98522,12
078,40.677406,-73.983055,11
084,40.691536,-73.99912,13
094,40.734688,-73.952446,08
112,40.736576,-73.85406,14
001,40.72223,-74.00344,16
005,40.71554,-73.99827,16
046,40.858707,-73.9037,16
077,40.674736,-73.925,10
017,40.747627,-73.976746,03
018,40.7604,-73.994934,21
050,40.875683,-73.90839,18
069,40.642002,-73.898834,20
071,40.667976,-73.93399,22
079,40.69979,-73.950096,08
112,40.722584,-73.8509,16
025,40.797035,-73.929825,20
034,40.863613,-73.928215,21
048,40.851467,-73.89557,09
063,40.611744,-73.92828,22
081,40.68569,-73.93559,10
120,40.63777,-74.07602,17
018,40.76142,-73.984055,22
034,40.854168,-73.93371,10
094,40.716766,-73.9634,22
120,40.63872,-74.117676,11
014,40.756855,-73.98598,21
025,40.796738,-73.92925,03
042,40.825527,-73.905945,07
069,40.650078,-73.89471,13
070,40.639072,-73.954254,14
077,40.669586,-73.92827,11
013,40.747234,-73.99337,12
048,40.844105,-73.886154,20
063,0.0,0.0,16
070,40.630512,-73.957306,11
078,40.676506,-73.98276,12
079,40.68138,-73.95352,04
081,40.67774,-73.936,21
084,40.692123,-73.98904,15
094,40.72766,-73.92938,23
001,40.720715,-74.00847,17
014,40.756035,-73.98695,18
018,40.759403,-73.98511,23
060,40.575714,-73.96301,02
073,40.668774,-73.91894,15
112,40.72845,-73.84926,01
034,40.85431,-73.93009,00
069,40.64644,-73.91289,00
071,40.661385,-73.95362,17
081,40.686703,-73.92683,09
120,40.63656,-74.07619,11
005,40.72084,-74.00066,12
041,40.811634,-73.88284,23
046,40.850067,-73.90281,19
078,40.68342,-73.97545,16
084,40.696663,-73.98085,18
088,40.690125,-73.960266,23
013,40.729443,-73.97804,23
034,40.854168,-73.93371,17
071,40.65488,-73.96189,09
077,40.67983,-73.9583,11
078,40.67639,-73.97189,16
081,40.690083,-73.92751,05
112,40.719643,-73.83507,06
120,40.639668,-74.07912,14
018,40.769283,-73.98302,14
041,40.813095,-73.89827,10
069,40.638428,-73.91275,21
070,40.610443,-73.96246,11
073,40.676647,-73.91647,08
094,40.7203,-73.95508,08
001,40.71174,-74.006996,15
013,40.74152,-73.97595,16
025,40.805042,-73.936935,08
046,40.84825,-73.90975,11
060,40.575542,-73.96487,10
078,40.67263,-73.97001,21
079,40.6972,-73.952934,07
084,40.696556,-73.98091,23
014,40.757847,-73.991234,15
017,40.749825,-73.972206,19
069,40.630577,-73.88591,23
073,40.67025,-73.910904,11
081,40.677414,-73.93033,05
014,40.75734,-73.98602,23
018,40.759842,-73.984184,14
045,40.830658,-73.826225,02
070,40.65217,-73.96141,16
071,40.66955,-73.94497,13
077,40.670006,-73.95328,07
078,40.679462,-73.98422,12
084,40.68442,-73.97839,15
094,40.730587,-73.95772,11
042,40.824665,-73.902336,07
048,40.85713,-73.8808,00
050,40.897285,-73.89693,16
063,40.61106,-73.89714,07
069,40.646698,-73.8901,04
079,40.67989,-73.94034,01
088,40.687866,-73.96879,18
112,40.721664,-73.843735,17
001,40.716187,-74.00922,12
017,40.74568,-73.97213,19
046,40.84863,-73.9213,17
088,40.687237,-73.966644,18
112,40.72229,-73.86732,04
014,40.751015,-73.984764,20
025,40.804012,-73.93097,00
041,40.810875,-73.88651,10
070,40.625877,-73.962494,07
077,40.67357,-73.95294,07
094,40.714874,-73.95898,19
017,40.752377,-73.97035,02
023,40.78974,-73.95023,19
034,40.84932,-73.93374,07
050,40.876743,-73.90308,17
014,40.752724,-73.996796,15
050,40.885303,-73.88701,01
076,40.680855,-74.00305,04
077,40.678722,-73.952995,08
079,40.692883,-73.95678,17
081,40.67973,-73.9374,15
094,40.723896,-73.94232,10
005,40.721317,-73.99558,14
023,40.794464,-73.93964,08
060,40.57515,-73.98558,19
069,40.63787,-73.90963,15
088,40.687866,-73.96879,22
112,40.72304,-73.8563,13
120,40.618755,-74.09293,03
001,40.709694,-74.00864,11
042,40.837215,-73.88675,13
049,40.850304,-73.85137,19
070,40.618557,-73.95504,12
076,40.68943,-73.99688,09
001,40.722977,-74.005066,16
014,40.749706,-73.99157,07
023,40.795586,-73.950165,13
042,40.83648,-73.897736,10
048,40.857258,-73.88582,18
050,40.87717,-73.906075,09
077,40.679375,-73.96408,01
078,40.672794,-73.98329,13
079,40.698643,-73.94697,08
084,40.697887,-73.99461,15
094,40.720047,-73.95536,00
013,40.73722,-73.9814,23
025,40.797943,-73.94003,21
033,40.84721,-73.93979,09
034,40.85664,-73.9247,11
046,40.846733,-73.90649,13
081,40.686344,-73.9234,21
120,40.613525,-74.11685,21
005,40.715622,-73.99428,23
014,40.752537,-73.989525,02
060,40.579826,-73.97622,13
070,40.61403,-73.94931,02
071,40.668663,-73.962006,09
094,40.723366,-73.95359,16
017,40.75242,-73.97437,08
032,40.82154,-73.94287,19
034,40.850925,-73.94155,09
046,40.85908,-73.898186,13
048,40.853344,-73.89162,11
081,40.692604,-73.92751,06
120,40.617294,-74.08048,14
013,40.744957,-73.99373,08
018,40.767815,-73.98951,19
042,40.836475,-73.88512,19
050,40.873657,-73.89838,06
069,40.63082,-73.88636,17
070,40.635784,-73.95953,14
079,40.679203,-73.9553,20
023,40.789288,-73.948425,14
025,40.803024,-73.93632,16
046,40.846577,-73.913155,06
081,40.684963,-73.935455,00
088,40.686817,-73.97821,19
023,40.790764,-73.942795,12
042,40.828854,-73.89932,15
060,40.579197,-73.98195,09
069,40.63531,-73.9005,18
070,40.644657,-73.95664,10
071,40.667477,-73.95623,13
094,40.72118,-73.95866,22
001,40.723057,-74.00247,20
017,40.7488,-73.96986,04
023,40.788586,-73.95529,02
049,40.86314,-73.8636,14
060,40.582966,-73.986336,11
084,40.696117,-73.98876,09
112,40.71401,-73.85965,00
120,40.606884,-74.0781,04
014,40.758003,-73.98925,10
018,40.757385,-73.98226,13
071,40.65812,-73.934006,09
077,40.678818,-73.96535,17
094,40.71665,-73.94474,11
025,40.803696,-73.93792,19
032,40.820435,-73.93623,20
041,40.82518,-73.88858,02
046,40.844578,-73.902695,15
050,40.878284,-73.90803,00
078,40.681976,-73.96861,02
088,40.698544,-73.96236,17
094,40.722286,-73.957466,22
014,40.752975,-73.99133,18
070,40.628986,-73.949066,14
081,40.68171,-73.918,16
084,40.694885,-73.98501,13
005,40.72293,-73.98865,20
014,40.749706,-73.99157,16
018,40.764336,-73.97509,19
025,40.8037,-73.93582,07
032,40.8165,-73.946556,14
033,40.833786,-73.94037,23
041,40.81299,-73.901085,00
078,40.678345,-73.985435,08
025,40.804375,-73.93742,06
046,40.84844,-73.91068,10
069,40.633606,-73.91623,19
084,40.700092,-73.98753,10
088,40.696342,-73.97644,06
001,40.72225,-74.00592,16
013,40.741436,-73.98124,00
017,40.748363,-73.98041,01
018,40.763023,-73.97815,19
032,40.810207,-73.93951,14
048,40.85403,-73.89334,19
050,40.87971,-73.90134,11
081,40.67725,-73.92754,18
088,40.68308,-73.96886,14
013,40.74357,-73.992325,22
032,40.81666,-73.938995,08
049,40.862823,-73.84633,08
060,40.584137,-73.96386,17
069,40.62598,-73.893074,06
070,40.613792,-73.957306,20
079,40.678455,-73.949684,09
081,40.677044,-73.9238,11
032,40.827633,-73.93577,22
034,40.863113,-73.920616,18
041,40.82186,-73.88834,09
046,40.85482,-73.9112,13
049,40.859154,-73.86753,20
050,40.894653,-73.882484,15
060,40.57686,-73.98266,01
079,40.69822,-73.943954,08
088,40.681946,-73.96836,14
013,40.7395,-73.98267,13
017,40.751442,-73.97606,14
023,40.790627,-73.942444,12
025,40.808277,-73.9388,08
048,40.844788,-73.89168,23
071,40.656082,-73.953064,11
049,40.867607,-73.85189,00
069,40.64024,-73.91947,13
088,40.695305,-73.97422,00
014,40.75469,-73.9858,00
034,40.86114,-73.91894,08
041,40.827656,-73.8861,16
046,40.845253,-73.90935,15
050,40.88821,-73.89891,16
070,40.62436,-73.965096,13
078,40.66963,-73.979294,08
001,40.706482,-74.01674,16
017,40.74608,-73.974945,23
023,40.78795,-73.93819,21
060,40.575645,-73.99002,10
069,40.642242,-73.910774,09
077,40.678455,-73.949684,12
079,40.693905,-73.94892,19
005,40.724136,-73.992615,07
017,40.74456,-73.971375,05
018,40.767918,-73.985725,00
025,40.80808,-73.9383,14
049,40.856045,-73.84395,23
112,40.72277,-73.83625,13
023,40.792812,-73.937744,14
048,40.84456,-73.897255,15
050,40.8776,-73.91155,06
070,40.610504,-73.95773,09
071,40.668613,-73.94505,13
084,40.691536,-73.99912,20
094,40.7242,-73.93765,13
014,40.753513,-73.98879,19
017,40.7431,-73.974014,16
025,40.810173,-73.937416,20
046,40.846867,-73.90876,21
069,40.635212,-73.917755,16
034,40.85008,-73.93587,21
041,40.8076,-73.87888,12
048,40.844177,-73.89744,01
079,40.694893,-73.95342,07
088,40.69195,-73.97897,17
094,40.718414,-73.961624,08
014,40.750084,-73.99499,15
017,40.756126,-73.969574,13
042,40.8359,-73.890465,14
070,40.629543,-73.96609,13
077,40.6752,-73.950005,19
094,40.715305,-73.96044,01
112,40.71465,-73.835526,00
001,40.72084,-74.00066,14
034,40.854904,-73.92965,17
077,40.67725,-73.92754,15
088,40.690346,-73.9603,16
120,40.632236,-74.120445,23
025,40.79814,-73.94051,16
049,40.843616,-73.87182,06
050,40.87514,-73.90499,00
069,40.638363,-73.900116,20
120,40.63328,-74.09509,09
013,40.747234,-73.99337,20
017,40.749825,-73.972206,20
018,40.76145,-73.99581,14
034,40.86369,-73.91707,18
042,40.8398,-73.89572,00
063,40.616814,-73.94396,09
079,40.69612,-73.94936,14
088,40.698086,-73.97679,12
094,40.735504,-73.95151,10
001,40.706707,-74.002335,16
048,40.856323,-73.883896,11
060,40.577644,-73.99687,15
077,40.67834,-73.95521,07
014,40.752453,-73.98246,20
017,40.749317,-73.97688,10
018,40.75979,-73.98793,04
042,40.832016,-73.90651,05
060,40.58382,-73.970856,23
077,40.676445,-73.92762,11
079,40.68578,-73.9544,08
088,40.698544,-73.96236,19
112,40.72656,-73.83802,17
005,40.717327,-73.99946,16
013,40.73902,-73.97335,10
040,40.816067,-73.91765,03
041,40.82099,-73.89589,20
050,40.88082,-73.90344,20
060,40.57916,-73.98309,10
063,40.61304,-73.92621,12
071,40.654934,-73.95826,14
084,40.700703,-73.98868,08
046,40.85681,-73.89818,01
048,40.850704,-73.88421,10
078,40.67841,-73.97911,19
081,40.685184,-73.920456,17
088,40.68984,-73.97863,20
094,40.724262,-73.93745,01
001,40.714928,-74.00795,14
014,40.757645,-73.98949,22
041,40.823143,-73.89389,18
049,40.85441,-73.86294,08
120,40.631504,-74.089165,02
005,40.719566,-73.99153,08
034,40.854916,-73.93604,12
046,40.85673,-73.90279,16
048,40.843678,-73.89426,00
063,40.61448,-73.92641,00
069,40.6535,-73.897484,16
071,40.659786,-73.9397,07
088,40.685764,-73.97308,07
013,40.745422,-73.99291,15
017,40.74992,-73.97035,22
078,40.68087,-73.97515,00
079,40.686203,-73.950745,10
094,40.72624,-73.93178,19
018,40.76031,-73.9717,09
034,40.86676,-73.920616,18
060,40.573135,-73.99309,07
070,40.636074,-73.951096,16
077,40.669735,-73.93104,10
081,40.69003,-73.93048,20
094,40.714066,-73.95163,00
120,40.62016,-74.076965,09
088,40.68267,-73.97187,14
094,40.7281,-73.938194,06
041,40.82463,-73.89388,17
050,40.878,-73.90408,16
073,40.668022,-73.90419,09
081,40.68394,-73.91817,05
112,40.735,-73.85835,17
005,40.716644,-73.99582,03
014,40.75217,-73.9878,20
025,40.802597,-73.94506,07
045,40.842033,-73.84687,02
049,40.851646,-73.864746,09
071,40.654087,-73.96175,00
084,40.689137,-73.990715,16
094,40.71574,-73.95355,10
018,40.764996,-73.976715,19
042,40.838196,-73.901184,10
079,40.699375,-73.94711,09
081,40.686703,-73.92683,03
112,40.70678,-73.85472,20
001,40.721493,-74.010216,14
013,40.734592,-73.98332,12
017,40.744297,-73.974754,20
046,40.849453,-73.906006,18
048,40.8617,-73.89139,12
060,40.58992,-73.99119,08
070,40.63669,-73.96452,14
078,40.670357,-73.98872,16
018,40.767918,-73.985725,22
034,40.859325,-73.93132,10
041,40.81942,-73.88392,03
042,40.824493,-73.91256,14
048,40.84414,-73.900536,07
049,40.855984,-73.85562,09
063,40.61763,-73.94129,11
069,40.631767,-73.88745,12
073,40.683502,-73.91152,16
084,40.68342,-73.982,16
112,40.711597,-73.85819,10
017,40.753242,-73.96662,22
066,40.609802,-73.96413,17
079,40.68138,-73.95352,13
081,40.69628,-73.93403,20
088,40.6899,-73.98044,23
094,40.719864,-73.94486,18
005,40.71654,-73.996994,11
025,40.80006,-73.93059,10
077,40.67058,-73.93096,20
001,40.72225,-74.00592,17
046,40.854588,-73.90187,17
060,40.576744,-73.98372,16
066,40.624653,-73.96618,18
069,40.637848,-73.91844,08
071,40.669113,-73.95336,16
077,40.677525,-73.963715,09
084,40.69168,-73.999344,16
013,40.73202,-73.98193,23
017,40.749485,-73.97539,07
018,40.765045,-73.99805,00
050,40.882645,-73.886566,22
063,40.627335,-73.92293,21
070,40.63231,-73.94842,16
094,40.72058,-73.94531,14
120,40.610172,-74.12146,18
014,40.758427,-73.99264,22
025,40.800053,-73.94059,21
041,40.812305,-73.89637,18
045,40.85496,-73.79115,18
052,40.880657,-73.877625,21
078,40.67201,-73.97402,15
088,40.687866,-73.96879,20
050,40.876476,-73.904495,02
060,40.577785,-73.965454,08
063,40.633144,-73.92356,00
071,40.660137,-73.938576,12
073,40.68021,-73.91665,10
120,40.646458,-74.0893,07
034,40.85139,-73.941216,19
040,40.80843,-73.92338,10
046,40.860577,-73.90255,01
066,40.637527,-74.00233,06
077,40.676094,-73.94992,17
078,40.677406,-73.983055,17
079,40.6931,-73.95489,17
084,40.695023,-73.98885,23
120,40.62788,-74.124405,13
014,40.75219,-73.99347,00
017,40.752117,-73.97556,09
042,40.831055,-73.905846,22
069,40.638157,-73.89176,18
094,40.73149,-73.94937,16
005,40.71922,-73.99643,08
041,40.81899,-73.8867,23
049,40.85059,-73.859314,20
052,40.859444,-73.915985,05
063,40.637577,-73.92593,07
078,40.69925,-73.973206,15
079,40.694557,-73.94325,13
001,40.72043,-74.00336,12
050,40.87626,-73.90395,02
060,40.58152,-73.98353,20
066,40.630894,-73.992836,15
070,40.61593,-73.9635,17
014,40.74943,-73.98292,12
025,40.813972,-73.93467,11
041,40.820187,-73.890686,16
045,40.843105,-73.82643,23
050,40.904655,-73.89758,17
071,40.65807,-73.960434,23
073,40.65474,-73.90693,17
081,40.678375,-73.9265,21
084,40.69372,-73.99046,17
120,40.63302,-74.084236,01
001,40.720375,-74.003265,00
018,40.75603,-73.979034,09
040,40.81655,-73.91955,16
042,40.842678,-73.899376,04
046,40.84768,-73.91237,09
073,40.675465,-73.90983,01
005,40.720528,-73.98986,04
014,40.75484,-73.98412,13
045,40.856037,-73.83284,17
063,40.615658,-73.92922,17
071,40.662674,-73.94562,21
078,40.68008,-73.971405,08
088,40.684544,-73.96509,17
050,40.87802,-73.90241,17
066,40.646423,-73.99591,17
069,40.646114,-73.904785,19
078,40.681293,-73.9732,15
084,40.70066,-73.98775,01
094,40.722576,-73.94049,03
025,40.812073,-73.93604,03
063,40.618603,-73.93247,19
066,40.609417,-73.9677,17
071,40.67066,-73.957985,23
069,40.640827,-73.90162,00
078,40.670357,-73.98872,15
120,40.63157,-74.0775,18
005,40.72095,-73.99241,21
014,40.757233,-73.9898,16
034,40.851685,-73.94312,16
041,40.824192,-73.89287,14
049,40.869656,-73.864334,14
071,40.66408,-73.94817,18
077,40.674145,-73.93062,14
120,40.61079,-74.12412,00
079,40.682846,-73.95382,18
088,40.694603,-73.96124,13
005,40.711933,-73.99821,09
014,40.755516,-73.98363,03
048,40.84432,-73.89988,15
052,40.861862,-73.91275,02
070,40.633427,-73.95298,17
077,40.674145,-73.93062,14
001,40.723747,-74.00612,17
060,40.577744,-73.95607,11
071,40.662483,-73.93737,11
084,40.694813,-73.98328,11
112,40.7243,-73.84517,18
034,40.866814,-73.91721,18
041,40.817795,-73.89319,15
048,40.845818,-73.88414,19
050,40.88528,-73.90731,13
052,40.872128,-73.88248,18
063,40.628227,-73.926865,17
088,40.689796,-73.97752,04
120,40.6399,-74.07555,13
014,40.75228,-73.9897,16
045,40.83496,-73.82051,19
048,40.858692,-73.89186,05
049,40.85265,-73.85203,16
078,40.665726,-73.96425,09
017,40.756382,-73.96433,05
040,40.809574,-73.91806,04
060,40.58667,-73.966156,04
073,40.677937,-73.904785,08
084,40.70144,-73.98477,23
112,40.730118,-73.86232,15
001,40.721645,-74.00831,16
014,40.75229,-73.99167,10
034,40.865795,-73.920006,05
041,40.827335,-73.88671,21
046,40.854904,-73.89645,10
048,40.853344,-73.89162,07
066,40.644547,-73.991295,22
070,40.646515,-73.958115,00
077,40.68046,-73.96136,16
084,40.686146,-73.98074,01
017,40.7606,-73.964325,03
018,40.76142,-73.984055,23
041,40.80801,-73.88961,18
042,40.832333,-73.884735,17
049,40.843773,-73.86993,18
052,40.871395,-73.89308,06
081,40.683548,-73.92619,10
088,40.68327,-73.968895,17
094,40.720795,-73.94496,16
112,40.72656,-73.83802,21
005,40.711697,-74.00088,06
041,40.812153,-73.88635,23
070,40.64663,-73.95566,07
001,40.71345,-74.00807,10
040,40.811653,-73.91685,08
060,40.577126,-73.959564,18
070,40.64507,-73.95803,13
071,40.66309,-73.962395,18
073,40.66172,-73.914536,16
017,40.743473,-73.97677,10
018,40.758694,-73.985344,00
046,40.850857,-73.90765,01
048,40.857677,-73.88275,09
052,40.867474,-73.89741,09
073,40.66018,-73.90343,17
081,40.687546,-73.92365,15
094,40.71976,-73.94476,04
120,40.61205,-74.10612,08
034,40.864403,-73.923775,03
042,40.83879,-73.88535,12
046,40.860554,-73.89464,22
048,40.84361,-73.88509,19
066,40.645775,-73.972336,17
079,40.690796,-73.95637,15
112,40.731613,-73.84892,00
060,40.579826,-73.97622,08
063,40.630867,-73.92234,16
069,40.626713,-73.891655,15
078,40.68305,-73.97377,03
088,40.682564,-73.968765,16
094,40.714066,-73.94938,10
034,40.86341,-73.92314,20
040,40.80632,-73.92627,13
041,40.82566,-73.89001,22
048,40.848755,-73.898705,19
070,40.628647,-73.95207,07
077,40.68046,-73.96136,10
084,40.686085,-73.982666,15
025,40.799984,-73.944855,01
040,40.81997,-73.90273,18
041,40.820034,-73.89049,18
046,40.851654,-73.91566,16
048,40.860733,-73.88954,13
049,40.863632,-73.87168,19
063,40.617065,-73.9157,14
079,40.678318,-73.94693,15
081,40.6827,-73.929016,20
088,40.685246,-73.976654,17
120,40.624603,-74.079605,15
001,40.710888,-74.00907,22
